lineup,interval,interval_num,possessions,minutes,plusminus_per40,netrating,plusminus
MHAS-JHUN-ZAOK-ASHO-EFOY,Interval 2,2,1.0,0.95,-42.11,-100.0,-1
MHAS-JHUN-MJON-MAFE-ECLA,Interval 2,2,10.2,6.63,12.07,19.61,2
JHUN-MJON-ASHO-AKUR-EFOY,Interval 2,2,0.5,0.55,145.45,400.0,2
JHUN-MJON-ZAOK-ASHO-MAFE,Interval 2,2,3.43,2.28,-157.89,-262.39,-9
JHUN-MJON-ZAOK-ASHO-AKUR,Interval 2,2,3.83,1.78,22.47,26.11,1
ZAOK-KJOH-AKUR-EFOY-ECLA,Interval 2,2,11.53,5.38,37.17,43.37,5
JHUN-MJON-ZAOK-AKUR-EFOY,Interval 2,2,0.96,0.94,85.11,207.25,2
MJON-ZAOK-ASHO-AKUR-EFOY,Interval 2,2,1.5,0.78,0.0,0.0,0
JHUN-ZAOK-ASHO-EFOY-ECLA,Interval 2,2,4.26,2.03,39.41,46.89,2
MHAS-ZAOK-AKUR-ECLA-NBER,Interval 2,2,3.96,2.23,35.87,50.44,2
MJON-ZAOK-KJOH-AKUR-EFOY,Interval 2,2,10.1,4.73,-8.46,-9.91,-1
MHAS-JHUN-ASHO-AKUR-MAFE,Interval 2,2,5.7,4.02,-19.9,-35.09,-2
MJON-ZAOK-ASHO-EFOY-ECLA,Interval 2,2,3.5,1.42,56.34,57.14,2
MHAS-JHUN-ZAOK-KJOH-ASHO,Interval 2,2,3.93,1.63,98.16,101.7,4
ZAOK-KJOH-ASHO-AKUR-EFOY,Interval 2,2,17.32,10.07,7.94,11.54,2
JHUN-MJON-ZAOK-KJOH-ASHO,Interval 2,2,29.09,15.31,15.68,20.62,6
MHAS-MJON-KJOH-AKUR-ECLA,Interval 2,2,3.44,2.45,48.98,87.29,3
MENN-SMUR-AKUR-ECLA-NBER,Interval 2,2,2.46,1.77,0.0,0.0,0
ZAOK-KJOH-ASHO-EFOY-NBER,Interval 2,2,5.93,4.2,0.0,0.0,0
MHAS-ZAOK-ASHO-AKUR-EFOY,Interval 2,2,9.83,4.85,57.73,71.21,7
MHAS-MJON-KJOH-EFOY-MAFE,Interval 2,2,6.96,4.67,68.52,114.86,8
JHUN-MJON-ZAOK-KJOH-AKUR,Interval 2,2,12.65,7.12,16.85,23.71,3
JHUN-MJON-ZAOK-KJOH-ASHO,Interval 3,3,51.08,33.74,17.78,29.37,15
MJON-ZAOK-KJOH-ASHO-EFOY,Interval 3,3,51.22,30.79,-2.6,-3.91,-2
MHAS-MJON-ZAOK-AKUR-ECLA,Interval 3,3,3.93,1.9,0.0,0.0,0
JHUN-MJON-ZAOK-ASHO-AKUR,Interval 3,3,5.3,3.73,21.45,37.77,2
JHUN-MJON-KJOH-ASHO-EFOY,Interval 3,3,12.83,8.52,51.64,85.75,11
JHUN-MJON-KJOH-EFOY-NBER,Interval 3,3,1.13,0.47,-85.11,-88.34,-1
MENN-SMUR-AKUR-MAFE-NBER,Interval 3,3,2.46,1.83,-43.72,-81.23,-2
JHUN-ZAOK-KJOH-EFOY-MAFE,Interval 3,3,4.46,2.03,0.0,0.0,0
JHUN-MJON-KJOH-MAFE-ECLA,Interval 3,3,1.8,0.69,-115.94,-111.11,-2
JHUN-MJON-ZAOK-KJOH-EFOY,Interval 3,3,20.03,12.16,-36.18,-54.92,-11
JHUN-MJON-KJOH-AKUR-ECLA,Interval 3,3,0.96,0.46,0.0,0.0,0
MENN-MJON-AKUR-MAFE-NBER,Interval 3,3,-0.04,0.18,0.0,,0
JHUN-MJON-ZAOK-ASHO-EFOY,Interval 3,3,6.66,4.29,27.97,45.05,3
JHUN-MJON-SMUR-ZAOK-ECLA,Interval 3,3,1.4,0.51,78.43,71.43,1
MHAS-MJON-AKUR-MAFE-ECLA,Interval 3,3,4.63,2.7,-59.26,-86.36,-4
MHAS-JHUN-MJON-MAFE-ECLA,Interval 3,3,0.76,0.64,0.0,0.0,0
JHUN-ZAOK-ASHO-AKUR-EFOY,Interval 3,3,1.5,0.3,-266.67,-133.33,-2
JHUN-MJON-ZAOK-EFOY-ECLA,Interval 3,3,0.8,0.09,444.44,125.0,1
MHAS-SMUR-AKUR-MAFE-ECLA,Interval 3,3,2.0,1.34,0.0,0.0,0
MHAS-JHUN-KJOH-AKUR-ECLA,Interval 3,3,0.0,0.31,0.0,,0
JHUN-MJON-ZAOK-KJOH-ECLA,Interval 3,3,0.0,0.28,0.0,,0
MHAS-MJON-AKUR-EFOY-ECLA,Interval 3,3,5.46,4.07,39.31,73.19,4
MJON-ZAOK-KJOH-AKUR-EFOY,Interval 3,3,21.76,13.0,6.15,9.19,2
MHAS-JHUN-MJON-AKUR-ECLA,Interval 3,3,1.5,0.88,-90.91,-133.33,-2
JHUN-MJON-ZAOK-AKUR-ECLA,Interval 3,3,4.0,1.74,-68.97,-75.0,-3
JHUN-KJOH-ASHO-AKUR-EFOY,Interval 3,3,4.86,2.63,-76.05,-102.77,-5
JHUN-ZAOK-AKUR-EFOY-ECLA,Interval 3,3,1.0,0.88,0.0,0.0,0
MHAS-JHUN-SMUR-MAFE-ECLA,Interval 3,3,0.93,0.82,0.0,0.0,0
MHAS-JHUN-KJOH-ASHO-EFOY,Interval 3,3,2.0,1.8,44.44,100.0,2
JHUN-MJON-KJOH-ASHO-AKUR,Interval 3,3,8.06,4.63,-25.92,-37.22,-3
MJON-ZAOK-KJOH-AKUR-ECLA,Interval 3,3,7.53,4.74,-8.44,-13.28,-1
SMUR-KJOH-ASHO-AKUR-ECLA,Interval 3,3,0.5,0.68,-176.47,-600.0,-3
MJON-ZAOK-KJOH-EFOY-MAFE,Interval 3,3,8.0,5.82,41.24,75.0,6
MHAS-JHUN-SMUR-KJOH-ECLA,Interval 3,3,0.0,0.28,0.0,,0
JHUN-KJOH-AKUR-EFOY-MAFE,Interval 3,3,2.83,1.82,21.98,35.3,1
MHAS-MJON-KJOH-ASHO-EFOY,Interval 3,3,0.0,0.03,0.0,,0
MJON-ZAOK-KJOH-ASHO-ECLA,Interval 3,3,9.86,5.42,-66.42,-91.23,-9
MJON-ZAOK-ASHO-MAFE-NBER,Interval 3,3,0.4,0.0,-inf,-500.0,-2
MHAS-MJON-KJOH-AKUR-EFOY,Interval 3,3,1.46,1.33,0.0,0.0,0
JHUN-MJON-ZAOK-ASHO-ECLA,Interval 3,3,0.7,0.53,-75.47,-142.86,-1
MHAS-MJON-KJOH-AKUR-ECLA,Interval 3,3,0.2,0.0,inf,500.0,1
MHAS-MJON-KJOH-EFOY-MAFE,Interval 3,3,0.0,0.23,0.0,,0
SMUR-AKUR-MAFE-ECLA-NBER,Interval 3,3,0.46,0.93,-129.03,-645.16,-3
JHUN-ASHO-AKUR-EFOY-MAFE,Interval 3,3,3.46,1.91,-83.77,-115.44,-4
JHUN-MJON-KJOH-EFOY-ECLA,Interval 3,3,1.0,0.3,0.0,0.0,0
JHUN-ZAOK-KJOH-AKUR-MAFE,Interval 3,3,6.36,4.25,-28.24,-47.13,-3
MHAS-KJOH-AKUR-EFOY-ECLA,Interval 3,3,1.9,1.07,-261.68,-368.42,-7
JHUN-ZAOK-ASHO-MAFE-NBER,Interval 3,3,1.19,0.97,-41.24,-84.25,-1
ZAOK-KJOH-AKUR-EFOY-ECLA,Interval 3,3,0.9,0.72,-55.56,-111.11,-1
MJON-ZAOK-KJOH-EFOY-NBER,Interval 3,3,1.0,0.55,0.0,0.0,0
MJON-ZAOK-ASHO-EFOY-NBER,Interval 3,3,1.46,1.49,0.0,0.0,0
MHAS-JHUN-AKUR-EFOY-ECLA,Interval 3,3,1.1,0.48,-166.67,-181.82,-2
MHAS-JHUN-KJOH-EFOY-MAFE,Interval 3,3,4.1,2.08,-115.38,-146.34,-6
JHUN-KJOH-AKUR-EFOY-ECLA,Interval 3,3,4.36,3.04,39.47,68.81,3
MJON-ZAOK-ASHO-AKUR-ECLA,Interval 3,3,1.46,1.08,-111.11,-204.78,-3
JHUN-MJON-KJOH-EFOY-MAFE,Interval 3,3,0.9,0.37,-108.11,-111.11,-1
MHAS-JHUN-KJOH-AKUR-MAFE,Interval 3,3,2.0,0.85,0.0,0.0,0
JHUN-ZAOK-KJOH-AKUR-EFOY,Interval 3,3,4.16,2.08,-19.23,-24.01,-1
MHAS-ZAOK-KJOH-AKUR-MAFE,Interval 3,3,2.23,1.45,-55.17,-89.69,-2
MHAS-JHUN-MJON-SMUR-ECLA,Interval 3,3,1.5,0.14,0.0,0.0,0
JHUN-ZAOK-KJOH-AKUR-ECLA,Interval 3,3,7.26,3.12,-12.82,-13.77,-1
JHUN-MENN-SMUR-EFOY-NBER,Interval 3,3,0.86,0.94,-85.11,-231.21,-2
MHAS-JHUN-MJON-KJOH-MAFE,Interval 3,3,1.5,0.89,-89.89,-133.33,-2
JHUN-MJON-SMUR-KJOH-MAFE,Interval 3,3,0.86,0.31,0.0,0.0,0
MHAS-MJON-ZAOK-KJOH-EFOY,Interval 3,3,14.53,8.01,-54.93,-75.71,-11
JHUN-KJOH-ASHO-EFOY-MAFE,Interval 3,3,1.46,1.08,-111.11,-204.78,-3
MHAS-ZAOK-EFOY-MAFE-ECLA,Interval 3,3,4.0,2.9,-82.76,-150.0,-6
MHAS-MJON-ZAOK-KJOH-MAFE,Interval 3,3,7.06,3.38,23.67,28.33,2
MHAS-ZAOK-KJOH-ASHO-EFOY,Interval 3,3,3.4,2.55,47.06,88.24,3
JHUN-MJON-ZAOK-KJOH-NBER,Interval 3,3,0.0,0.17,0.0,,0
MHAS-JHUN-MJON-KJOH-EFOY,Interval 3,3,0.4,0.0,inf,500.0,2
MJON-ZAOK-AKUR-EFOY-ECLA,Interval 3,3,6.5,3.75,-10.67,-15.38,-1
MHAS-JHUN-MJON-KJOH-ECLA,Interval 3,3,2.2,0.15,1600.0,272.73,6
ZAOK-AKUR-EFOY-MAFE-ECLA,Interval 3,3,2.93,2.47,32.39,68.26,2
JHUN-MJON-ZAOK-AKUR-EFOY,Interval 3,3,0.7,0.4,200.0,285.71,2
JHUN-MJON-ASHO-AKUR-ECLA,Interval 3,3,3.3,1.8,-44.44,-60.61,-2
MHAS-MJON-ZAOK-AKUR-EFOY,Interval 3,3,3.4,1.8,-66.67,-88.24,-3
JHUN-ZAOK-KJOH-EFOY-ECLA,Interval 3,3,4.86,2.88,55.56,82.22,4
JHUN-MJON-ASHO-AKUR-EFOY,Interval 3,3,11.1,7.14,-78.43,-126.18,-14
MHAS-JHUN-ZAOK-KJOH-ASHO,Interval 3,3,1.46,1.17,68.38,136.52,2
JHUN-SMUR-KJOH-ASHO-AKUR,Interval 3,3,1.0,0.9,0.0,0.0,0
JHUN-MJON-KJOH-AKUR-EFOY,Interval 3,3,1.9,2.0,40.0,105.54,2
MHAS-JHUN-AKUR-MAFE-ECLA,Interval 3,3,1.96,1.49,53.69,101.78,2
ZAOK-KJOH-ASHO-EFOY-MAFE,Interval 3,3,1.96,1.33,-30.08,-50.89,-1
MJON-SMUR-ZAOK-KJOH-ASHO,Interval 3,3,2.3,1.65,-24.24,-43.48,-1
JHUN-MJON-AKUR-EFOY-ECLA,Interval 3,3,5.39,4.04,49.5,92.76,5
MHAS-JHUN-ZAOK-EFOY-MAFE,Interval 3,3,1.43,1.0,0.0,0.0,0
MHAS-JHUN-ZAOK-ASHO-EFOY,Interval 3,3,9.83,5.95,-33.61,-50.86,-5
MHAS-ZAOK-KJOH-EFOY-MAFE,Interval 3,3,2.43,2.07,-38.65,-82.3,-2
MHAS-MJON-ZAOK-ASHO-EFOY,Interval 3,3,3.16,2.14,37.38,63.19,2
JHUN-MJON-ZAOK-KJOH-MAFE,Interval 3,3,4.36,2.88,55.56,91.64,4
JHUN-MJON-SMUR-ZAOK-KJOH,Interval 3,3,2.96,1.76,68.18,101.18,3
JHUN-ZAOK-KJOH-ASHO-MAFE,Interval 3,3,2.96,2.24,17.86,33.73,1
MHAS-SMUR-MAFE-ECLA-NBER,Interval 3,3,4.43,2.88,0.0,0.0,0
MHAS-MJON-ZAOK-EFOY-ECLA,Interval 3,3,7.46,5.05,-63.37,-107.17,-8
ZAOK-KJOH-AKUR-EFOY-MAFE,Interval 3,3,3.46,2.03,-118.23,-173.16,-6
MJON-KJOH-ASHO-EFOY-MAFE,Interval 3,3,3.36,2.43,-65.84,-118.87,-4
JHUN-ZAOK-KJOH-ASHO-EFOY,Interval 3,3,2.46,1.65,-24.24,-40.57,-1
MJON-ZAOK-KJOH-ASHO-MAFE,Interval 3,3,1.5,1.08,74.07,133.33,2
JHUN-ZAOK-KJOH-ASHO-AKUR,Interval 3,3,2.86,1.6,0.0,0.0,0
MJON-ZAOK-KJOH-ASHO-AKUR,Interval 3,3,21.66,15.06,13.28,23.09,5
MJON-ZAOK-ASHO-EFOY-ECLA,Interval 3,3,2.46,2.45,-48.98,-121.7,-3
MHAS-MJON-AKUR-EFOY-MAFE,Interval 3,3,3.5,1.63,24.54,28.57,1
MJON-KJOH-AKUR-EFOY-ECLA,Interval 3,3,1.2,0.87,-45.98,-83.33,-1
MHAS-ASHO-AKUR-ECLA-NBER,Interval 3,3,2.43,1.47,0.0,0.0,0
MJON-ZAOK-ASHO-ECLA-NBER,Interval 3,3,3.93,2.38,-84.03,-127.23,-5
MHAS-JHUN-MJON-EFOY-NBER,Interval 3,3,3.16,2.03,-59.11,-94.79,-3
MJON-ZAOK-KJOH-ECLA-NBER,Interval 3,3,3.26,2.25,-53.33,-91.88,-3
JHUN-MJON-ZAOK-EFOY-MAFE,Interval 3,3,2.0,1.42,112.68,200.0,4
JHUN-MJON-KJOH-ASHO-MAFE,Interval 3,3,2.5,1.28,125.0,160.0,4
JHUN-KJOH-ASHO-EFOY-ECLA,Interval 3,3,1.5,1.25,128.0,266.67,4
JHUN-ZAOK-KJOH-EFOY-NBER,Interval 3,3,2.93,2.85,42.11,102.39,3
JHUN-MJON-KJOH-AKUR-MAFE,Interval 3,3,3.5,2.7,0.0,0.0,0
MJON-KJOH-ASHO-AKUR-ECLA,Interval 3,3,4.3,3.38,47.34,93.13,4
MHAS-MJON-ZAOK-KJOH-ECLA,Interval 3,3,12.02,7.35,-10.88,-16.63,-2
MHAS-MJON-ASHO-AKUR-EFOY,Interval 3,3,7.46,3.61,44.32,53.58,4
MHAS-ZAOK-KJOH-EFOY-ECLA,Interval 3,3,9.4,5.55,-7.21,-10.64,-1
MJON-KJOH-EFOY-MAFE-ECLA,Interval 3,3,4.73,3.37,35.61,63.42,3
MHAS-JHUN-ZAOK-KJOH-EFOY,Interval 3,3,2.96,1.48,54.05,67.45,2
MHAS-MJON-ZAOK-KJOH-ASHO,Interval 3,3,2.76,1.68,-47.62,-72.33,-2
MJON-KJOH-ASHO-EFOY-ECLA,Interval 3,3,4.0,2.95,-13.56,-25.0,-1
JHUN-MJON-ZAOK-EFOY-NBER,Interval 3,3,3.93,2.9,41.38,76.34,3
ZAOK-KJOH-ASHO-EFOY-ECLA,Interval 3,3,6.33,3.49,22.92,31.6,2
MHAS-ZAOK-AKUR-EFOY-MAFE,Interval 3,3,4.5,2.73,87.91,133.33,6
SMUR-ZAOK-KJOH-AKUR-ECLA,Interval 3,3,4.96,3.33,36.04,60.42,3
MHAS-JHUN-MJON-ASHO-EFOY,Interval 3,3,10.06,6.12,39.22,59.61,6
MHAS-JHUN-MJON-ZAOK-KJOH,Interval 3,3,11.4,6.26,57.51,78.95,9
JHUN-MJON-KJOH-EFOY-MAFE,Interval 4,4,3.2,0.75,-53.33,-31.25,-1
MHAS-JHUN-KJOH-ASHO-ECLA,Interval 4,4,3.82,3.86,-31.09,-78.43,-3
MJON-ZAOK-ASHO-MAFE-ECLA,Interval 4,4,1.46,0.99,-121.21,-204.78,-3
SMUR-ZAOK-ASHO-EFOY-ECLA,Interval 4,4,0.5,0.35,0.0,0.0,0
MHAS-ZAOK-ASHO-MAFE-NBER,Interval 4,4,0.46,0.72,0.0,0.0,0
MJON-ZAOK-KJOH-MAFE-ECLA,Interval 4,4,0.0,0.01,0.0,,0
MHAS-JHUN-MJON-EFOY-NBER,Interval 4,4,2.0,0.97,-82.47,-100.0,-2
JHUN-MJON-EFOY-MAFE-ECLA,Interval 4,4,2.5,0.93,0.0,0.0,0
MHAS-MJON-EFOY-MAFE-ECLA,Interval 4,4,1.4,0.82,48.78,71.43,1
MHAS-MJON-ZAOK-KJOH-EFOY,Interval 4,4,14.32,7.27,-5.5,-6.98,-1
